gen, popsize, num_dd, num_dwt, num_wtwt, num_d_alleles, rate_d_alleles
31,24117,364,1217,22536,1945,0.0403243
32,24042,419,1270,22353,2108,0.0438399
33,24195,446,1375,22374,2267,0.0468485
34,24067,496,1423,22148,2415,0.0501724
35,24197,507,1586,22104,2600,0.0537257
36,24220,571,1550,22099,2692,0.0555739
37,24180,638,1637,21905,2913,0.0602357
38,24232,690,1654,21888,3034,0.0626032
39,24037,754,1733,21550,3241,0.0674169
40,24278,920,1795,21563,3635,0.074862
41,24029,971,1776,21282,3718,0.0773649
42,24122,1083,1818,21221,3984,0.0825802
43,24300,1208,1903,21189,4319,0.0888683
44,24292,1281,1961,21050,4523,0.0930965
45,24233,1380,1936,20917,4696,0.0968927
46,24275,1470,1971,20834,4911,0.101153
47,24489,1625,1960,20904,5210,0.106374
48,24223,1763,1970,20490,5496,0.113446
49,24342,2012,1981,20349,6005,0.123346
50,24407,2293,2090,20024,6676,0.136764
51,24542,2734,2043,19765,7511,0.153023
52,24627,3165,1961,19501,8291,0.168332
53,24798,3552,2032,19214,9136,0.184208
54,24855,4029,1932,18894,9990,0.200966
55,24978,4523,1953,18502,10999,0.220174
56,25030,5170,1954,17906,12294,0.245585
57,25160,5836,1985,17339,13657,0.271403
58,25320,6761,1802,16757,15324,0.302607
59,25443,7579,1824,16040,16982,0.333726
60,25810,8469,1632,15709,18570,0.359744
61,25617,9226,1631,14760,20083,0.391986
62,26124,10255,1565,14304,22075,0.422504
63,26294,10847,1427,14020,23121,0.439663
64,26228,11338,1434,13456,24110,0.459623
65,26270,12090,1310,12870,25490,0.485154
66,26682,12644,1267,12771,26555,0.49762
67,26608,13071,1159,12378,27301,0.513022
68,26825,13809,1087,11929,28705,0.535042
69,26514,13998,1021,11495,29017,0.547201
70,26688,14373,955,11360,29701,0.556449
71,26836,14666,857,11313,30189,0.562472
72,26918,14873,827,11218,30573,0.567891
73,27043,14919,913,11211,30751,0.568557
74,26981,15178,916,10887,31272,0.579519
75,26969,15286,955,10728,31527,0.584504
76,27273,15799,910,10564,32508,0.595974
77,26990,15909,850,10231,32668,0.605187
78,27275,16072,858,10345,33002,0.604986
79,27182,16119,769,10294,33007,0.607148
80,27217,16304,717,10196,33325,0.612209
81,27312,16307,738,10267,33352,0.610574
82,27294,16640,751,9903,34031,0.623415
83,27203,16464,709,10030,33637,0.618259
84,27429,16461,771,10197,33693,0.614186
85,27452,16558,669,10225,33785,0.615347
86,27330,16454,664,10212,33572,0.614197
87,27395,16994,696,9705,34684,0.633035
88,27420,17133,728,9559,34994,0.638111
89,27437,17096,788,9553,34980,0.63746
90,27585,17355,812,9418,35522,0.643864
91,27318,17187,789,9342,35163,0.643587
92,27640,17411,796,9433,35618,0.64432
93,27365,17444,837,9084,35725,0.65275
94,27514,17597,860,9057,36054,0.655194
95,27383,17535,880,8968,35950,0.656429
96,27538,17615,887,9036,36117,0.655767
97,27404,17499,881,9024,35879,0.654631
98,27506,17853,914,8739,36620,0.665673
99,27520,17963,900,8657,36826,0.669077
100,27670,18110,837,8723,37057,0.669624
-9,24173,0,0,24173,0,0.0
-8,24109,0,0,24109,0,0.0
-7,24229,0,0,24229,0,0.0
-6,24229,0,0,24229,0,0.0
-5,24154,0,0,24154,0,0.0
-4,24221,0,0,24221,0,0.0
-3,24259,0,0,24259,0,0.0
-2,24162,0,0,24162,0,0.0
-1,24343,0,0,24343,0,0.0
0,24712,625,0,24087,1250,0.0252914
1,24140,298,660,23182,1256,0.0260149
2,24255,252,745,23258,1249,0.0257473
3,24173,236,757,23180,1229,0.0254209
4,24047,196,823,23028,1215,0.025263
5,24299,194,813,23292,1201,0.024713
6,24163,173,819,23171,1165,0.0241071
7,23985,153,735,23097,1041,0.0217011
8,24187,137,780,23270,1054,0.0217886
9,24330,130,762,23438,1022,0.0210029
10,23987,98,776,23113,972,0.020261
11,24130,109,745,23276,963,0.0199544
12,24069,118,735,23216,971,0.0201712
13,24304,98,778,23428,974,0.0200379
14,24159,104,758,23297,966,0.0199925
15,24129,92,769,23268,953,0.019748
16,24120,77,738,23305,892,0.0184909
17,23950,98,757,23095,953,0.0198956
18,24180,85,744,23351,914,0.0188999
19,24157,76,704,23377,856,0.0177174
20,24446,60,678,23708,798,0.0163217
21,24129,58,613,23458,729,0.0151063
22,24004,51,646,23307,748,0.0155807
23,24177,62,631,23484,755,0.015614
24,23953,47,600,23306,694,0.0144867
25,24203,52,588,23563,692,0.0142957
26,24201,61,556,23584,678,0.0140077
27,24130,38,526,23566,602,0.0124741
28,24019,25,506,23488,556,0.0115742
29,24005,11,518,23476,540,0.0112477
30,24155,17,464,23674,498,0.0103084
31,24069,19,416,23634,454,0.00943122
32,24182,23,418,23741,464,0.00959391
33,24008,15,427,23566,457,0.00951766
34,24122,23,403,23696,449,0.00930686
35,24168,20,392,23756,432,0.00893744
36,24228,18,373,23837,409,0.00844065
37,24176,15,323,23838,353,0.00730063
38,24066,7,303,23756,317,0.00658606
39,24284,8,247,24029,263,0.00541509
40,23944,11,257,23676,279,0.00582609
41,24200,4,261,23935,269,0.00555785
42,24047,8,222,23817,238,0.00494864
43,24273,6,219,24048,231,0.00475837
44,24130,5,191,23934,201,0.00416494
45,24152,8,180,23964,196,0.00405763
46,24215,3,176,24036,182,0.003758
47,24214,2,140,24072,144,0.00297349
48,24062,4,134,23924,142,0.00295071
49,24202,3,133,24066,139,0.00287166
50,24150,1,126,24023,128,0.0026501
51,24271,1,136,24134,138,0.0028429
52,24177,0,134,24043,134,0.00277123
53,24221,0,137,24084,137,0.00282812
54,23981,1,108,23872,110,0.00229348
55,24258,1,102,24155,104,0.00214362
56,24253,3,101,24149,107,0.00220591
57,24133,0,95,24038,95,0.00196826
58,24280,0,108,24172,108,0.00222405
59,24308,0,80,24228,80,0.00164555
60,24235,0,79,24156,79,0.00162987
61,24199,3,50,24146,56,0.00115707
62,24331,0,51,24280,51,0.00104805
63,24439,0,49,24390,49,0.0010025
64,24260,0,43,24217,43,0.000886232
65,24190,0,39,24151,39,0.000806118
66,24256,1,35,24220,37,0.000762698
67,24200,0,32,24168,32,0.000661157
68,24296,0,14,24282,14,0.000288113
69,24154,0,15,24139,15,0.000310508
70,24280,0,18,24262,18,0.000370675
71,24310,0,17,24293,17,0.00034965
72,24127,0,7,24120,7,0.000145066
73,24417,0,12,24405,12,0.00024573
74,24126,0,10,24116,10,0.000207245
75,24225,0,13,24212,13,0.000268318
76,24229,0,6,24223,6,0.000123819
77,24201,0,3,24198,3,6.19809e-05
78,24177,0,0,24177,0,0.0
79,24116,0,0,24116,0,0.0
80,24117,0,0,24117,0,0.0
81,24263,0,0,24263,0,0.0
82,24368,0,0,24368,0,0.0
83,24137,0,0,24137,0,0.0
84,24228,0,0,24228,0,0.0
85,24210,0,0,24210,0,0.0
86,24252,0,0,24252,0,0.0
87,24310,0,0,24310,0,0.0
88,24352,0,0,24352,0,0.0
89,24137,0,0,24137,0,0.0
90,24119,0,0,24119,0,0.0
91,24278,0,0,24278,0,0.0
92,24166,0,0,24166,0,0.0
93,24395,0,0,24395,0,0.0
94,24219,0,0,24219,0,0.0
95,24368,0,0,24368,0,0.0
96,24366,0,0,24366,0,0.0
97,24273,0,0,24273,0,0.0
98,24220,0,0,24220,0,0.0
99,24255,0,0,24255,0,0.0
100,24274,0,0,24274,0,0.0
-9,24215,0,0,24215,0,0.0
-8,24099,0,0,24099,0,0.0
-7,24091,0,0,24091,0,0.0
-6,23993,0,0,23993,0,0.0
-5,24182,0,0,24182,0,0.0
-4,24181,0,0,24181,0,0.0
-3,24352,0,0,24352,0,0.0
-2,24183,0,0,24183,0,0.0
-1,24169,0,0,24169,0,0.0
0,24736,625,0,24111,1250,0.0252668
1,24176,289,693,23194,1271,0.0262864
2,24271,299,770,23202,1368,0.0281818
3,24240,247,827,23166,1321,0.0272483
4,24236,192,847,23197,1231,0.0253961
5,24181,209,827,23145,1245,0.0257434
6,24139,173,858,23108,1204,0.0249389
7,24209,201,865,23143,1267,0.026168
8,24133,153,868,23112,1174,0.0243235
9,24054,152,851,23051,1155,0.0240085
10,24059,151,910,22998,1212,0.0251881
11,24277,167,851,23259,1185,0.0244058
12,24119,145,848,23126,1138,0.0235914
13,24237,135,866,23236,1136,0.0234352
14,24096,155,858,23083,1168,0.0242364
15,24228,134,855,23239,1123,0.0231757
16,23899,97,884,22918,1078,0.0225532
17,23943,94,858,22991,1046,0.0218435
18,24063,102,770,23191,974,0.0202385
19,23985,96,745,23144,937,0.019533
20,24147,120,777,23250,1017,0.0210585
21,24224,86,747,23391,919,0.0189688
22,24178,84,686,23408,854,0.0176607
23,24104,75,692,23337,842,0.017466
24,24109,74,655,23380,803,0.0166535
25,24072,70,707,23295,847,0.0175931
26,24172,52,668,23452,772,0.0159689
27,24198,66,661,23471,793,0.0163857
28,24171,55,655,23461,765,0.0158247
29,24161,32,716,23413,780,0.0161417
30,24199,56,647,23496,759,0.0156825
31,24200,49,653,23498,751,0.0155165
32,24063,23,599,23441,645,0.0134023
33,24130,33,514,23583,580,0.0120182
34,24134,53,514,23567,620,0.0128449
35,24215,20,550,23645,590,0.0121825
36,24131,32,511,23588,575,0.0119141
37,24154,29,501,23624,559,0.0115716
38,24329,23,480,23826,526,0.0108101
39,23971,21,486,23464,528,0.0110133
40,24128,21,464,23643,506,0.0104857
41,24148,29,480,23639,538,0.0111396
42,24100,20,445,23635,485,0.0100622
43,24283,15,429,23839,459,0.00945106
44,24177,14,363,23800,391,0.0080862
45,24027,4,364,23659,372,0.00774129
46,24248,18,350,23880,386,0.00795942
47,24138,5,344,23789,354,0.00733284
48,24042,12,319,23711,343,0.00713335
49,24259,4,304,23951,312,0.0064306
50,24103,9,309,23785,327,0.00678339
51,24160,12,294,23854,318,0.00658113
52,24038,6,306,23726,318,0.00661453
53,24052,3,271,23778,277,0.00575836
54,24095,4,243,23848,251,0.00520855
55,24106,4,226,23876,234,0.00485356
56,24038,3,252,23783,258,0.0053665
57,24243,4,211,24028,219,0.00451677
58,24354,6,233,24115,245,0.00502997
59,24050,4,235,23811,243,0.00505198
60,24167,8,240,23919,256,0.00529648
61,24197,0,212,23985,212,0.00438071
62,24149,1,191,23957,193,0.00399602
63,24218,2,168,24048,172,0.00355108
64,24264,2,146,24116,150,0.003091
65,24132,0,125,24007,125,0.00258992
66,24188,0,112,24076,112,0.0023152
67,24176,1,95,24080,97,0.00200612
68,24146,1,94,24051,96,0.00198791
69,24394,2,70,24322,74,0.00151677
70,24070,0,52,24018,52,0.00108018
71,24067,0,52,24015,52,0.00108032
72,24191,0,47,24144,47,0.000971436
73,24137,0,30,24107,30,0.000621453
74,24066,0,21,24045,21,0.0004363
75,24005,0,15,23990,15,0.000312435
76,24273,0,17,24256,17,0.000350183
77,24235,0,15,24220,15,0.00030947
78,24196,0,16,24180,16,0.000330633
79,24036,0,11,24025,11,0.000228823
80,24089,0,11,24078,11,0.00022832
81,24146,0,8,24138,8,0.000165659
82,24229,0,7,24222,7,0.000144455
83,24329,0,8,24321,8,0.000164413
84,24150,0,8,24142,8,0.000165631
85,24197,0,1,24196,1,2.06637e-05
86,24213,0,1,24212,1,2.06501e-05
87,24057,0,1,24056,1,2.0784e-05
88,24094,0,1,24093,1,2.07521e-05
89,24045,0,2,24043,2,4.15887e-05
90,24070,0,5,24065,5,0.000103864
91,24326,1,2,24323,4,8.22166e-05
92,24184,0,1,24183,1,2.06748e-05
93,24008,0,0,24008,0,0.0
94,24220,0,0,24220,0,0.0
95,24106,0,0,24106,0,0.0
96,24190,0,0,24190,0,0.0
97,24384,0,0,24384,0,0.0
98,24206,0,0,24206,0,0.0
99,24169,0,0,24169,0,0.0
100,24243,0,0,24243,0,0.0
-9,24235,0,0,24235,0,0.0
-8,23932,0,0,23932,0,0.0
-7,24134,0,0,24134,0,0.0
-6,24126,0,0,24126,0,0.0
-5,24212,0,0,24212,0,0.0
-4,24124,0,0,24124,0,0.0
-3,24251,0,0,24251,0,0.0
-2,24184,0,0,24184,0,0.0
-1,24205,0,0,24205,0,0.0
0,24689,625,0,24064,1250,0.0253149
1,24225,298,699,23228,1295,0.0267286
2,24137,249,750,23138,1248,0.0258524
3,24089,244,806,23039,1294,0.0268587
4,24048,250,846,22952,1346,0.0279857
5,24095,240,836,23019,1316,0.0273086
6,24161,207,918,23036,1332,0.0275651
7,24057,220,892,22945,1332,0.0276842
8,24176,212,924,23040,1348,0.0278789
9,24163,196,955,23012,1347,0.0278732
10,24122,192,923,23007,1307,0.0270915
11,24150,186,902,23062,1274,0.0263768
12,24243,180,881,23182,1241,0.025595
13,24048,175,878,22995,1228,0.0255323
14,24337,166,920,23251,1252,0.0257222
15,24182,161,959,23062,1281,0.0264866
16,24101,179,913,23009,1271,0.0263682
17,24115,176,933,23006,1285,0.0266432
18,24310,145,894,23271,1184,0.0243521
19,24303,153,748,23402,1054,0.0216846
20,24490,98,792,23600,988,0.0201715
21,24012,108,729,23175,945,0.0196777
22,24439,107,785,23547,999,0.0204386
23,24160,103,776,23281,982,0.0203228
24,24017,109,771,23137,989,0.0205896
25,24044,100,760,23184,960,0.0199634
26,24212,131,764,23317,1026,0.0211878
27,24065,107,732,23226,946,0.0196551
28,24122,88,755,23279,931,0.0192977
29,24064,77,787,23200,941,0.019552
30,24235,71,739,23425,881,0.0181762
31,24064,62,775,23227,899,0.0186794
32,23894,73,800,23021,946,0.0197958
33,24195,78,764,23353,920,0.0190122
34,24178,58,738,23382,854,0.0176607
35,24176,77,671,23428,825,0.0170624
36,24104,71,672,23361,814,0.0168852
37,24066,43,644,23379,730,0.0151666
38,24108,37,625,23446,699,0.0144973
39,24329,47,571,23711,665,0.0136668
40,24199,27,543,23629,597,0.0123352
41,24261,44,536,23681,624,0.0128601
42,24195,30,541,23624,601,0.0124199
43,24040,42,527,23471,611,0.012708
44,24134,22,544,23568,588,0.012182
45,24254,20,576,23658,616,0.0126989
46,24233,27,533,23673,587,0.0121116
47,23971,24,524,23423,572,0.0119311
48,24048,28,545,23475,601,0.0124958
49,24169,19,527,23623,565,0.0116885
50,24195,22,511,23662,555,0.0114693
51,24110,34,504,23572,572,0.0118623
52,24161,35,488,23638,558,0.0115475
53,24221,21,462,23738,504,0.0104042
54,24216,20,448,23748,488,0.010076
55,24166,12,412,23742,436,0.00902094
56,24193,16,348,23829,380,0.00785351
57,24100,14,362,23724,390,0.00809129
58,24234,13,338,23883,364,0.00751011
59,24284,7,302,23975,316,0.00650634
60,24188,11,277,23900,299,0.00618075
61,24257,5,231,24021,241,0.00496764
62,24078,1,199,23878,201,0.00417393
63,24262,1,175,24086,177,0.00364768
64,24053,5,152,23896,162,0.00336756
65,24204,1,159,24044,161,0.0033259
66,24247,3,129,24115,135,0.00278385
67,24163,2,114,24047,118,0.00244175
68,24290,0,110,24180,110,0.00226431
69,24322,3,100,24219,106,0.0021791
70,24142,0,116,24026,116,0.00240245
71,24283,2,100,24181,104,0.00214142
72,24165,1,100,24064,102,0.00211049
73,24150,0,89,24061,89,0.00184265
74,24302,0,71,24231,71,0.00146079
75,24240,0,59,24181,59,0.001217
76,24076,0,72,24004,72,0.00149526
77,24235,0,58,24177,58,0.00119662
78,24151,0,60,24091,60,0.00124218
79,24121,0,60,24061,60,0.00124373
80,24063,0,50,24013,50,0.00103894
81,24038,0,38,24000,38,0.000790415
82,24005,0,33,23972,33,0.000687357
83,24114,0,31,24083,31,0.00064278
84,24044,0,19,24025,19,0.000395109
85,24195,0,11,24184,11,0.00022732
86,24262,0,8,24254,8,0.000164867
87,24167,0,6,24161,6,0.000124136
88,24219,0,7,24212,7,0.000144515
89,24270,0,10,24260,10,0.000206016
90,24209,0,13,24196,13,0.000268495
91,24226,0,14,24212,14,0.000288946
92,24283,0,14,24269,14,0.000288268
93,24085,0,14,24071,14,0.000290637
94,24240,0,15,24225,15,0.000309406
95,24267,0,15,24252,15,0.000309062
96,24222,0,12,24210,12,0.000247709
97,24256,0,10,24246,10,0.000206135
98,24088,0,8,24080,8,0.000166058
99,24347,0,7,24340,7,0.000143755
100,24272,0,7,24265,7,0.000144199
-9,24280,0,0,24280,0,0.0
-8,24151,0,0,24151,0,0.0
-7,24226,0,0,24226,0,0.0
-6,23934,0,0,23934,0,0.0
-5,24126,0,0,24126,0,0.0
-4,24202,0,0,24202,0,0.0
-3,24308,0,0,24308,0,0.0
-2,24207,0,0,24207,0,0.0
-1,24213,0,0,24213,0,0.0
0,24857,625,0,24232,1250,0.0251438
1,24232,293,684,23255,1270,0.026205
2,24163,248,731,23184,1227,0.0253901
3,24138,236,790,23112,1262,0.0261414
4,24194,246,787,23161,1279,0.0264322
5,24082,223,804,23055,1250,0.025953
6,24254,248,866,23140,1362,0.0280778
7,24181,250,900,23031,1400,0.0289483
8,24202,237,927,23038,1401,0.0289439
9,24256,228,939,23089,1395,0.0287558
10,24175,237,907,23031,1381,0.0285626
11,24132,221,936,22975,1378,0.0285513
12,24235,238,933,23064,1409,0.0290695
13,24146,221,905,23020,1347,0.0278928
14,24103,213,887,23003,1313,0.0272373
15,24084,218,927,22939,1363,0.0282968
16,24167,210,963,22994,1383,0.0286134
17,24198,228,980,22990,1436,0.0296719
18,24232,228,1021,22983,1477,0.0304762
19,24026,219,1024,22783,1462,0.0304254
20,24168,234,1001,22933,1469,0.0303914
21,24046,230,999,22817,1459,0.0303377
22,24222,236,993,22993,1465,0.0302411
23,24195,221,1009,22965,1451,0.0299855
24,24239,210,982,23047,1402,0.0289203
25,24106,195,1028,22883,1418,0.0294118
26,24047,251,1093,22703,1595,0.0331642
27,24134,291,1086,22757,1668,0.0345571
28,24105,252,1101,22752,1605,0.0332918
29,24058,269,1138,22651,1676,0.0348325
30,24212,321,1130,22761,1772,0.0365934
31,24214,346,1170,22698,1862,0.0384488
32,24042,310,1277,22455,1897,0.0394518
33,24181,336,1268,22577,1940,0.0401141
34,24263,366,1269,22628,2001,0.0412356
35,24255,333,1263,22659,1929,0.039765
36,24172,329,1341,22502,1999,0.0413495
37,24054,395,1314,22345,2104,0.0437349
38,23987,443,1325,22219,2211,0.0460875
39,24167,436,1341,22390,2213,0.0457856
40,24223,478,1321,22424,2277,0.0470008
41,24073,479,1332,22262,2290,0.0475637
42,24187,567,1366,22254,2500,0.0516807
43,24315,592,1490,22233,2674,0.0549866
44,24055,579,1547,21929,2705,0.0562253
45,24214,590,1543,22081,2723,0.0562278
46,24109,685,1488,21936,2858,0.0592725
47,24276,785,1544,21947,3114,0.0641374
48,24183,847,1625,21711,3319,0.0686226
49,24177,995,1646,21536,3636,0.0751954
50,24126,1085,1680,21361,3850,0.0797894
51,24472,1190,1730,21552,4110,0.0839735
52,24303,1301,1806,21196,4408,0.0906884
53,24355,1594,1709,21052,4897,0.100534
54,24327,1838,1729,20760,5405,0.111091
55,24333,2121,1809,20403,6051,0.124337
56,24405,2222,1803,20380,6247,0.127986
57,24531,2441,1894,20196,6776,0.138111
58,24562,2736,1769,20057,7241,0.147402
59,24730,3156,1885,19689,8197,0.16573
60,24758,3594,1743,19421,8931,0.180366
61,24808,4163,1758,18887,10084,0.203241
62,24874,4580,1759,18535,10919,0.219486
63,25090,5346,1772,17972,12464,0.248386
64,25254,5950,1619,17685,13519,0.267661
65,25493,6704,1653,17136,15061,0.295395
66,25460,7351,1664,16445,16366,0.321406
67,25814,8283,1515,16016,18081,0.350217
68,25874,9162,1444,15268,19768,0.382005
69,26187,10156,1372,14659,21684,0.414022
70,26167,10850,1316,14001,23016,0.439791
71,26273,11472,1204,13597,24148,0.459559
72,26546,12198,1175,13173,25571,0.481636
73,26541,12710,1141,12690,26561,0.500377
74,26589,13150,1077,12362,27377,0.514818
75,26658,13811,1023,11824,28645,0.537268
76,26890,14402,1005,11483,29809,0.554277
77,26961,14499,971,11491,29969,0.555784
78,27094,15078,871,11145,31027,0.572581
79,27306,15296,896,11114,31488,0.576577
80,27170,15541,867,10762,31949,0.587946
81,27069,15808,838,10423,32454,0.599468
82,27172,15874,729,10569,32477,0.597619
83,27148,15977,743,10428,32697,0.602199
84,27284,15939,815,10530,32693,0.599124
85,27233,16157,803,10273,33117,0.608031
86,27350,16103,775,10472,32981,0.602943
87,27215,16409,791,10015,33609,0.617472
88,27380,16499,770,10111,33768,0.616654
89,27296,16523,824,9949,33870,0.620421
90,27249,16480,908,9861,33868,0.621454
91,27469,16696,822,9951,34214,0.622775
92,27209,16525,805,9879,33855,0.622129
93,27256,16513,804,9939,33830,0.620597
94,27450,16818,810,9822,34446,0.627432
95,27395,16953,752,9690,34658,0.632561
96,27411,16971,855,9585,34797,0.634727
97,27475,16943,815,9717,34701,0.631501
98,27147,16880,733,9534,34493,0.6353
99,27383,17114,777,9492,35005,0.639174
100,27419,17330,799,9290,35459,0.646614
-9,24180,0,0,24180,0,0.0
-8,24192,0,0,24192,0,0.0
-7,24214,0,0,24214,0,0.0
-6,24069,0,0,24069,0,0.0
-5,24235,0,0,24235,0,0.0
-4,24337,0,0,24337,0,0.0
-3,24199,0,0,24199,0,0.0
-2,24226,0,0,24226,0,0.0
-1,24143,0,0,24143,0,0.0
0,24968,625,0,24343,1250,0.025032
1,24206,320,611,23275,1251,0.0258407
2,24045,249,763,23033,1261,0.0262217
3,24337,247,789,23301,1283,0.026359
4,24163,229,827,23107,1285,0.0265902
5,24141,206,857,23078,1269,0.0262831
